date,orgn fs1,orgn fs2,orgn fs3,orgn gw1,orgn gw2,orgn gw3
4/2/2019,5.71E-04,5.71E-04,5.71E-04,5.71E-04,5.71E-04,5.71E-04
4/3/2019,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05,9.98E-05
4/4/2019,1.92E-05,1.92E-05,1.92E-05,1.92E-05,1.92E-05,1.92E-05
4/5/2019,3.89E-06,3.89E-06,3.89E-06,3.89E-06,3.89E-06,3.89E-06
4/6/2019,8.25E-07,8.25E-07,8.25E-07,8.25E-07,8.25E-07,8.25E-07
4/7/2019,1.89E-07,1.89E-07,1.89E-07,1.89E-07,1.89E-07,1.89E-07
4/8/2019,5.14E-08,5.14E-08,5.14E-08,5.14E-08,5.14E-08,5.14E-08
4/9/2019,1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08,1.89E-08
4/10/2019,1.15E-08,1.15E-08,1.15E-08,1.15E-08,1.15E-08,1.15E-08
4/11/2019,1.02E-08,1.02E-08,1.02E-08,1.02E-08,1.02E-08,1.02E-08
4/12/2019,9.29E-09,9.29E-09,9.29E-09,9.29E-09,9.29E-09,9.29E-09
4/13/2019,9.09E-09,9.09E-09,9.09E-09,9.09E-09,9.09E-09,9.09E-09
4/14/2019,9.58E-09,9.58E-09,9.58E-09,9.58E-09,9.58E-09,9.58E-09
4/15/2019,9.80E-09,9.80E-09,9.80E-09,9.80E-09,9.80E-09,9.80E-09
4/16/2019,9.96E-09,9.96E-09,9.96E-09,9.96E-09,9.96E-09,9.96E-09
4/17/2019,9.42E-09,9.42E-09,9.42E-09,9.42E-09,9.42E-09,9.42E-09
4/18/2019,9.93E-09,9.93E-09,9.93E-09,9.93E-09,9.93E-09,9.93E-09
4/19/2019,8.77E-09,8.77E-09,8.77E-09,8.77E-09,8.77E-09,8.77E-09
4/20/2019,9.45E-09,9.45E-09,9.45E-09,9.45E-09,9.45E-09,9.45E-09
4/21/2019,9.41E-09,9.41E-09,9.41E-09,9.41E-09,9.41E-09,9.41E-09
4/22/2019,9.89E-09,9.89E-09,9.89E-09,9.89E-09,9.89E-09,9.89E-09
4/23/2019,9.52E-09,9.52E-09,9.52E-09,9.52E-09,9.52E-09,9.52E-09
4/24/2019,9.85E-09,9.85E-09,9.85E-09,9.85E-09,9.85E-09,9.85E-09
4/25/2019,9.82E-09,9.82E-09,9.82E-09,9.82E-09,9.82E-09,9.82E-09
4/26/2019,9.74E-09,9.74E-09,9.74E-09,9.74E-09,9.74E-09,9.74E-09
4/27/2019,9.58E-09,9.58E-09,9.58E-09,9.58E-09,9.58E-09,9.58E-09
4/28/2019,9.97E-09,9.97E-09,9.97E-09,9.97E-09,9.97E-09,9.97E-09
4/29/2019,9.13E-09,9.13E-09,9.13E-09,9.13E-09,9.13E-09,9.13E-09
4/30/2019,9.83E-09,9.83E-09,9.83E-09,9.83E-09,9.83E-09,9.83E-09
5/1/2019,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09,8.44E-09
5/2/2019,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09
5/3/2019,8.68E-09,8.68E-09,8.68E-09,8.68E-09,8.68E-09,8.68E-09
5/4/2019,9.30E-09,9.30E-09,9.30E-09,9.30E-09,9.30E-09,9.30E-09
5/5/2019,9.58E-09,9.58E-09,9.58E-09,9.58E-09,9.58E-09,9.58E-09
5/6/2019,9.67E-09,9.67E-09,9.67E-09,9.67E-09,9.67E-09,9.67E-09
5/7/2019,9.46E-09,9.46E-09,9.46E-09,9.46E-09,9.46E-09,9.46E-09
5/8/2019,8.78E-09,8.78E-09,8.78E-09,8.78E-09,8.78E-09,8.78E-09
5/9/2019,7.86E-09,7.86E-09,7.86E-09,7.86E-09,7.86E-09,7.86E-09
5/10/2019,7.68E-09,7.68E-09,7.68E-09,7.68E-09,7.68E-09,7.68E-09
5/11/2019,8.22E-09,8.22E-09,8.22E-09,8.22E-09,8.22E-09,8.22E-09
5/12/2019,8.40E-09,8.40E-09,8.40E-09,8.40E-09,8.40E-09,8.40E-09
5/13/2019,9.37E-09,9.37E-09,9.37E-09,9.37E-09,9.37E-09,9.37E-09
5/14/2019,9.51E-09,9.51E-09,9.51E-09,9.51E-09,9.51E-09,9.51E-09
5/15/2019,8.80E-09,8.80E-09,8.80E-09,8.80E-09,8.80E-09,8.80E-09
5/16/2019,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09
5/17/2019,8.34E-09,8.34E-09,8.34E-09,8.34E-09,8.34E-09,8.34E-09
5/18/2019,8.38E-09,8.38E-09,8.38E-09,8.38E-09,8.38E-09,8.38E-09
5/19/2019,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09
5/20/2019,8.51E-09,8.51E-09,8.51E-09,8.51E-09,8.51E-09,8.51E-09
5/21/2019,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09
5/22/2019,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09
5/23/2019,7.71E-09,7.71E-09,7.71E-09,7.71E-09,7.71E-09,7.71E-09
5/24/2019,8.25E-09,8.25E-09,8.25E-09,8.25E-09,8.25E-09,8.25E-09
5/25/2019,8.01E-09,8.01E-09,8.01E-09,8.01E-09,8.01E-09,8.01E-09
5/26/2019,8.63E-09,8.63E-09,8.63E-09,8.63E-09,8.63E-09,8.63E-09
5/27/2019,8.53E-09,8.53E-09,8.53E-09,8.53E-09,8.53E-09,8.53E-09
5/28/2019,9.12E-09,9.12E-09,9.12E-09,9.12E-09,9.12E-09,9.12E-09
5/29/2019,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09
5/30/2019,8.36E-09,8.36E-09,8.36E-09,8.36E-09,8.36E-09,8.36E-09
5/31/2019,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09
6/1/2019,8.03E-09,8.03E-09,8.03E-09,8.03E-09,8.03E-09,8.03E-09
6/2/2019,8.00E-09,8.00E-09,8.00E-09,8.00E-09,8.00E-09,8.00E-09
6/3/2019,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09
6/4/2019,7.94E-09,7.94E-09,7.94E-09,7.94E-09,7.94E-09,7.94E-09
6/5/2019,7.82E-09,7.82E-09,7.82E-09,7.82E-09,7.82E-09,7.82E-09
6/6/2019,8.70E-09,8.70E-09,8.70E-09,8.70E-09,8.70E-09,8.70E-09
6/7/2019,8.16E-09,8.16E-09,8.16E-09,8.16E-09,8.16E-09,8.16E-09
6/8/2019,6.82E-09,6.82E-09,6.82E-09,6.82E-09,6.82E-09,6.82E-09
6/9/2019,7.00E-09,7.00E-09,7.00E-09,7.00E-09,7.00E-09,7.00E-09
6/10/2019,7.20E-09,7.20E-09,7.20E-09,7.20E-09,7.20E-09,7.20E-09
6/11/2019,7.75E-09,7.75E-09,7.75E-09,7.75E-09,7.75E-09,7.75E-09
6/12/2019,8.65E-09,8.65E-09,8.65E-09,8.65E-09,8.65E-09,8.65E-09
6/13/2019,8.75E-09,8.75E-09,8.75E-09,8.75E-09,8.75E-09,8.75E-09
6/14/2019,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09,7.73E-09
6/15/2019,6.27E-09,6.27E-09,6.27E-09,6.27E-09,6.27E-09,6.27E-09
6/16/2019,6.36E-09,6.36E-09,6.36E-09,6.36E-09,6.36E-09,6.36E-09
6/17/2019,6.12E-09,6.12E-09,6.12E-09,6.12E-09,6.12E-09,6.12E-09
6/18/2019,7.17E-09,7.17E-09,7.17E-09,7.17E-09,7.17E-09,7.17E-09
6/19/2019,7.68E-09,7.68E-09,7.68E-09,7.68E-09,7.68E-09,7.68E-09
6/20/2019,6.96E-09,6.96E-09,6.96E-09,6.96E-09,6.96E-09,6.96E-09
6/21/2019,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09
6/22/2019,7.43E-09,7.43E-09,7.43E-09,7.43E-09,7.43E-09,7.43E-09
6/23/2019,6.82E-09,6.82E-09,6.82E-09,6.82E-09,6.82E-09,6.82E-09
6/24/2019,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
6/25/2019,6.37E-09,6.37E-09,6.37E-09,6.37E-09,6.37E-09,6.37E-09
6/26/2019,6.29E-09,6.29E-09,6.29E-09,6.29E-09,6.29E-09,6.29E-09
6/27/2019,6.42E-09,6.42E-09,6.42E-09,6.42E-09,6.42E-09,6.42E-09
6/28/2019,7.54E-09,7.54E-09,7.54E-09,7.54E-09,7.54E-09,7.54E-09
6/29/2019,6.36E-09,6.36E-09,6.36E-09,6.36E-09,6.36E-09,6.36E-09
6/30/2019,6.00E-09,6.00E-09,6.00E-09,6.00E-09,6.00E-09,6.00E-09
7/1/2019,5.94E-09,5.94E-09,5.94E-09,5.94E-09,5.94E-09,5.94E-09
7/2/2019,6.94E-09,6.94E-09,6.94E-09,6.94E-09,6.94E-09,6.94E-09
7/3/2019,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09,5.96E-09
7/4/2019,5.77E-09,5.77E-09,5.77E-09,5.77E-09,5.77E-09,5.77E-09
7/5/2019,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09
7/6/2019,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09
7/7/2019,6.69E-09,6.69E-09,6.69E-09,6.69E-09,6.69E-09,6.69E-09
7/8/2019,6.06E-09,6.06E-09,6.06E-09,6.06E-09,6.06E-09,6.06E-09
7/9/2019,5.65E-09,5.65E-09,5.65E-09,5.65E-09,5.65E-09,5.65E-09
7/10/2019,6.71E-09,6.71E-09,6.71E-09,6.71E-09,6.71E-09,6.71E-09
7/11/2019,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09
7/12/2019,6.89E-09,6.89E-09,6.89E-09,6.89E-09,6.89E-09,6.89E-09
7/13/2019,5.97E-09,5.97E-09,5.97E-09,5.97E-09,5.97E-09,5.97E-09
7/14/2019,5.54E-09,5.54E-09,5.54E-09,5.54E-09,5.54E-09,5.54E-09
7/15/2019,5.55E-09,5.55E-09,5.55E-09,5.55E-09,5.55E-09,5.55E-09
7/16/2019,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09
7/17/2019,5.33E-09,5.33E-09,5.33E-09,5.33E-09,5.33E-09,5.33E-09
7/18/2019,5.26E-09,5.26E-09,5.26E-09,5.26E-09,5.26E-09,5.26E-09
7/19/2019,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09,5.16E-09
7/20/2019,6.24E-09,6.24E-09,6.24E-09,6.24E-09,6.24E-09,6.24E-09
7/21/2019,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09
7/22/2019,5.13E-09,5.13E-09,5.13E-09,5.13E-09,5.13E-09,5.13E-09
7/23/2019,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09
7/24/2019,5.91E-09,5.91E-09,5.91E-09,5.91E-09,5.91E-09,5.91E-09
7/25/2019,6.31E-09,6.31E-09,6.31E-09,6.31E-09,6.31E-09,6.31E-09
7/26/2019,5.50E-09,5.50E-09,5.50E-09,5.50E-09,5.50E-09,5.50E-09
7/27/2019,5.21E-09,5.21E-09,5.21E-09,5.21E-09,5.21E-09,5.21E-09
7/28/2019,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09,4.90E-09
7/29/2019,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09,4.79E-09
7/30/2019,4.97E-09,4.97E-09,4.97E-09,4.97E-09,4.97E-09,4.97E-09
7/31/2019,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09
8/1/2019,5.22E-09,5.22E-09,5.22E-09,5.22E-09,5.22E-09,5.22E-09
8/2/2019,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09
8/3/2019,4.63E-09,4.63E-09,4.63E-09,4.63E-09,4.63E-09,4.63E-09
8/4/2019,5.66E-09,5.66E-09,5.66E-09,5.66E-09,5.66E-09,5.66E-09
8/5/2019,4.92E-09,4.92E-09,4.92E-09,4.92E-09,4.92E-09,4.92E-09
8/6/2019,4.61E-09,4.61E-09,4.61E-09,4.61E-09,4.61E-09,4.61E-09
8/7/2019,4.61E-09,4.61E-09,4.61E-09,4.61E-09,4.61E-09,4.61E-09
8/8/2019,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09
8/9/2019,4.74E-09,4.74E-09,4.74E-09,4.74E-09,4.74E-09,4.74E-09
8/10/2019,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09,4.77E-09
8/11/2019,4.46E-09,4.46E-09,4.46E-09,4.46E-09,4.46E-09,4.46E-09
8/12/2019,4.50E-09,4.50E-09,4.50E-09,4.50E-09,4.50E-09,4.50E-09
8/13/2019,4.51E-09,4.51E-09,4.51E-09,4.51E-09,4.51E-09,4.51E-09
8/14/2019,4.44E-09,4.44E-09,4.44E-09,4.44E-09,4.44E-09,4.44E-09
8/15/2019,5.52E-09,5.52E-09,5.52E-09,5.52E-09,5.52E-09,5.52E-09
8/16/2019,5.90E-09,5.90E-09,5.90E-09,5.90E-09,5.90E-09,5.90E-09
8/17/2019,6.07E-09,6.07E-09,6.07E-09,6.07E-09,6.07E-09,6.07E-09
8/18/2019,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09
8/19/2019,5.63E-09,5.63E-09,5.63E-09,5.63E-09,5.63E-09,5.63E-09
8/20/2019,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09,4.93E-09
8/21/2019,4.63E-09,4.63E-09,4.63E-09,4.63E-09,4.63E-09,4.63E-09
8/22/2019,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09
8/23/2019,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09
8/24/2019,4.54E-09,4.54E-09,4.54E-09,4.54E-09,4.54E-09,4.54E-09
8/25/2019,4.35E-09,4.35E-09,4.35E-09,4.35E-09,4.35E-09,4.35E-09
8/26/2019,5.09E-09,5.09E-09,5.09E-09,5.09E-09,5.09E-09,5.09E-09
8/27/2019,5.37E-09,5.37E-09,5.37E-09,5.37E-09,5.37E-09,5.37E-09
8/28/2019,4.43E-09,4.43E-09,4.43E-09,4.43E-09,4.43E-09,4.43E-09
8/29/2019,4.89E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09
8/30/2019,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09
8/31/2019,3.87E-09,3.87E-09,3.87E-09,3.87E-09,3.87E-09,3.87E-09
9/1/2019,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09
9/2/2019,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09,4.39E-09
9/3/2019,4.36E-09,4.36E-09,4.36E-09,4.36E-09,4.36E-09,4.36E-09
9/4/2019,4.12E-09,4.12E-09,4.12E-09,4.12E-09,4.12E-09,4.12E-09
9/5/2019,4.75E-09,4.75E-09,4.75E-09,4.75E-09,4.75E-09,4.75E-09
9/6/2019,4.16E-09,4.16E-09,4.16E-09,4.16E-09,4.16E-09,4.16E-09
9/7/2019,4.59E-09,4.59E-09,4.59E-09,4.59E-09,4.59E-09,4.59E-09
9/8/2019,3.89E-09,3.89E-09,3.89E-09,3.89E-09,3.89E-09,3.89E-09
9/9/2019,3.73E-09,3.73E-09,3.73E-09,3.73E-09,3.73E-09,3.73E-09
9/10/2019,3.45E-09,3.45E-09,3.45E-09,3.45E-09,3.45E-09,3.45E-09
9/11/2019,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09,4.04E-09
9/12/2019,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09,4.52E-09
9/13/2019,3.98E-09,3.98E-09,3.98E-09,3.98E-09,3.98E-09,3.98E-09
9/14/2019,3.47E-09,3.47E-09,3.47E-09,3.47E-09,3.47E-09,3.47E-09
9/15/2019,4.26E-09,4.26E-09,4.26E-09,4.26E-09,4.26E-09,4.26E-09
9/16/2019,3.86E-09,3.86E-09,3.86E-09,3.86E-09,3.86E-09,3.86E-09
9/17/2019,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09,4.42E-09
9/18/2019,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09,4.71E-09
9/19/2019,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09,4.84E-09
9/20/2019,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09
9/21/2019,3.84E-09,3.84E-09,3.84E-09,3.84E-09,3.84E-09,3.84E-09
9/22/2019,3.33E-09,3.33E-09,3.33E-09,3.33E-09,3.33E-09,3.33E-09
9/23/2019,3.07E-09,3.07E-09,3.07E-09,3.07E-09,3.07E-09,3.07E-09
9/24/2019,2.90E-09,2.90E-09,2.90E-09,2.90E-09,2.90E-09,2.90E-09
9/25/2019,2.97E-09,2.97E-09,2.97E-09,2.97E-09,2.97E-09,2.97E-09
9/26/2019,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09
9/27/2019,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
9/28/2019,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09
9/29/2019,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09
9/30/2019,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
10/1/2019,3.10E-09,3.10E-09,3.10E-09,3.10E-09,3.10E-09,3.10E-09
10/2/2019,2.86E-09,2.86E-09,2.86E-09,2.86E-09,2.86E-09,2.86E-09
10/3/2019,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
10/4/2019,3.75E-09,3.75E-09,3.75E-09,3.75E-09,3.75E-09,3.75E-09
10/5/2019,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09,3.35E-09
10/6/2019,3.75E-09,3.75E-09,3.75E-09,3.75E-09,3.75E-09,3.75E-09
10/7/2019,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09
10/8/2019,2.86E-09,2.86E-09,2.86E-09,2.86E-09,2.86E-09,2.86E-09
10/9/2019,3.40E-09,3.40E-09,3.40E-09,3.40E-09,3.40E-09,3.40E-09
10/10/2019,2.97E-09,2.97E-09,2.97E-09,2.97E-09,2.97E-09,2.97E-09
10/11/2019,3.37E-09,3.37E-09,3.37E-09,3.37E-09,3.37E-09,3.37E-09
10/12/2019,2.93E-09,2.93E-09,2.93E-09,2.93E-09,2.93E-09,2.93E-09
10/13/2019,3.19E-09,3.19E-09,3.19E-09,3.19E-09,3.19E-09,3.19E-09
10/14/2019,2.68E-09,2.68E-09,2.68E-09,2.68E-09,2.68E-09,2.68E-09
10/15/2019,3.20E-09,3.20E-09,3.20E-09,3.20E-09,3.20E-09,3.20E-09
10/16/2019,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09,3.05E-09
10/17/2019,2.84E-09,2.84E-09,2.84E-09,2.84E-09,2.84E-09,2.84E-09
10/18/2019,2.75E-09,2.75E-09,2.75E-09,2.75E-09,2.75E-09,2.75E-09
10/19/2019,2.73E-09,2.73E-09,2.73E-09,2.73E-09,2.73E-09,2.73E-09
10/20/2019,3.32E-09,3.32E-09,3.32E-09,3.32E-09,3.32E-09,3.32E-09
10/21/2019,2.96E-09,2.96E-09,2.96E-09,2.96E-09,2.96E-09,2.96E-09
10/22/2019,2.76E-09,2.76E-09,2.76E-09,2.76E-09,2.76E-09,2.76E-09
10/23/2019,2.56E-09,2.56E-09,2.56E-09,2.56E-09,2.56E-09,2.56E-09
10/24/2019,2.56E-09,2.56E-09,2.56E-09,2.56E-09,2.56E-09,2.56E-09
10/25/2019,2.46E-09,2.46E-09,2.46E-09,2.46E-09,2.46E-09,2.46E-09
10/26/2019,2.57E-09,2.57E-09,2.57E-09,2.57E-09,2.57E-09,2.57E-09
10/27/2019,2.51E-09,2.51E-09,2.51E-09,2.51E-09,2.51E-09,2.51E-09
10/28/2019,2.48E-09,2.48E-09,2.48E-09,2.48E-09,2.48E-09,2.48E-09
10/29/2019,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
10/30/2019,3.41E-09,3.41E-09,3.41E-09,3.41E-09,3.41E-09,3.41E-09
10/31/2019,3.62E-09,3.62E-09,3.62E-09,3.62E-09,3.62E-09,3.62E-09
11/1/2019,3.32E-09,3.32E-09,3.32E-09,3.32E-09,3.32E-09,3.32E-09
11/2/2019,3.43E-09,3.43E-09,3.43E-09,3.43E-09,3.43E-09,3.43E-09
11/3/2019,3.64E-09,3.64E-09,3.64E-09,3.64E-09,3.64E-09,3.64E-09
11/4/2019,3.79E-09,3.79E-09,3.79E-09,3.79E-09,3.79E-09,3.79E-09
11/5/2019,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09,4.01E-09
11/6/2019,3.93E-09,3.93E-09,3.93E-09,3.93E-09,3.93E-09,3.93E-09
11/7/2019,3.74E-09,3.74E-09,3.74E-09,3.74E-09,3.74E-09,3.74E-09
11/8/2019,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09
11/9/2019,3.45E-09,3.45E-09,3.45E-09,3.45E-09,3.45E-09,3.45E-09
11/10/2019,2.94E-09,2.94E-09,2.94E-09,2.94E-09,2.94E-09,2.94E-09
11/11/2019,3.26E-09,3.26E-09,3.26E-09,3.26E-09,3.26E-09,3.26E-09
11/12/2019,3.47E-09,3.47E-09,3.47E-09,3.47E-09,3.47E-09,3.47E-09
11/13/2019,2.87E-09,2.87E-09,2.87E-09,2.87E-09,2.87E-09,2.87E-09
11/14/2019,2.63E-09,2.63E-09,2.63E-09,2.63E-09,2.63E-09,2.63E-09
11/15/2019,2.41E-09,2.41E-09,2.41E-09,2.41E-09,2.41E-09,2.41E-09
11/16/2019,2.27E-09,2.27E-09,2.27E-09,2.27E-09,2.27E-09,2.27E-09
11/17/2019,2.19E-09,2.19E-09,2.19E-09,2.19E-09,2.19E-09,2.19E-09
11/18/2019,2.24E-09,2.24E-09,2.24E-09,2.24E-09,2.24E-09,2.24E-09
11/19/2019,2.43E-09,2.43E-09,2.43E-09,2.43E-09,2.43E-09,2.43E-09
11/20/2019,2.55E-09,2.55E-09,2.55E-09,2.55E-09,2.55E-09,2.55E-09
11/21/2019,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
11/22/2019,2.91E-09,2.91E-09,2.91E-09,2.91E-09,2.91E-09,2.91E-09
11/23/2019,3.29E-09,3.29E-09,3.29E-09,3.29E-09,3.29E-09,3.29E-09
11/24/2019,2.83E-09,2.83E-09,2.83E-09,2.83E-09,2.83E-09,2.83E-09
11/25/2019,3.18E-09,3.18E-09,3.18E-09,3.18E-09,3.18E-09,3.18E-09
11/26/2019,2.87E-09,2.87E-09,2.87E-09,2.87E-09,2.87E-09,2.87E-09
11/27/2019,2.55E-09,2.55E-09,2.55E-09,2.55E-09,2.55E-09,2.55E-09
11/28/2019,2.35E-09,2.35E-09,2.35E-09,2.35E-09,2.35E-09,2.35E-09
11/29/2019,2.20E-09,2.20E-09,2.20E-09,2.20E-09,2.20E-09,2.20E-09
11/30/2019,2.16E-09,2.16E-09,2.16E-09,2.16E-09,2.16E-09,2.16E-09
12/1/2019,2.25E-09,2.25E-09,2.25E-09,2.25E-09,2.25E-09,2.25E-09
12/2/2019,2.76E-09,2.76E-09,2.76E-09,2.76E-09,2.76E-09,2.76E-09
12/3/2019,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09
12/4/2019,3.03E-09,3.03E-09,3.03E-09,3.03E-09,3.03E-09,3.03E-09
12/5/2019,3.31E-09,3.31E-09,3.31E-09,3.31E-09,3.31E-09,3.31E-09
12/6/2019,3.54E-09,3.54E-09,3.54E-09,3.54E-09,3.54E-09,3.54E-09
12/7/2019,3.53E-09,3.53E-09,3.53E-09,3.53E-09,3.53E-09,3.53E-09
12/8/2019,3.63E-09,3.63E-09,3.63E-09,3.63E-09,3.63E-09,3.63E-09
12/9/2019,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09,3.22E-09
12/10/2019,3.34E-09,3.34E-09,3.34E-09,3.34E-09,3.34E-09,3.34E-09
12/11/2019,3.51E-09,3.51E-09,3.51E-09,3.51E-09,3.51E-09,3.51E-09
12/12/2019,3.54E-09,3.54E-09,3.54E-09,3.54E-09,3.54E-09,3.54E-09
12/13/2019,3.60E-09,3.60E-09,3.60E-09,3.60E-09,3.60E-09,3.60E-09
12/14/2019,3.61E-09,3.61E-09,3.61E-09,3.61E-09,3.61E-09,3.61E-09
12/15/2019,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09
12/16/2019,3.27E-09,3.27E-09,3.27E-09,3.27E-09,3.27E-09,3.27E-09
12/17/2019,2.73E-09,2.73E-09,2.73E-09,2.73E-09,2.73E-09,2.73E-09
12/18/2019,2.49E-09,2.49E-09,2.49E-09,2.49E-09,2.49E-09,2.49E-09
12/19/2019,2.37E-09,2.37E-09,2.37E-09,2.37E-09,2.37E-09,2.37E-09
12/20/2019,2.21E-09,2.21E-09,2.21E-09,2.21E-09,2.21E-09,2.21E-09
12/21/2019,2.62E-09,2.62E-09,2.62E-09,2.62E-09,2.62E-09,2.62E-09
12/22/2019,2.36E-09,2.36E-09,2.36E-09,2.36E-09,2.36E-09,2.36E-09
12/23/2019,2.25E-09,2.25E-09,2.25E-09,2.25E-09,2.25E-09,2.25E-09
12/24/2019,2.07E-09,2.07E-09,2.07E-09,2.07E-09,2.07E-09,2.07E-09
12/25/2019,2.90E-09,2.90E-09,2.90E-09,2.90E-09,2.90E-09,2.90E-09
12/26/2019,3.07E-09,3.07E-09,3.07E-09,3.07E-09,3.07E-09,3.07E-09
12/27/2019,3.06E-09,3.06E-09,3.06E-09,3.06E-09,3.06E-09,3.06E-09
12/28/2019,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
12/29/2019,3.32E-09,3.32E-09,3.32E-09,3.32E-09,3.32E-09,3.32E-09
12/30/2019,3.45E-09,3.45E-09,3.45E-09,3.45E-09,3.45E-09,3.45E-09
12/31/2019,3.39E-09,3.39E-09,3.39E-09,3.39E-09,3.39E-09,3.39E-09
1/1/2020,2.86E-09,2.86E-09,2.86E-09,2.86E-09,2.86E-09,2.86E-09
1/2/2020,3.02E-09,3.02E-09,3.02E-09,3.02E-09,3.02E-09,3.02E-09
1/3/2020,3.26E-09,3.26E-09,3.26E-09,3.26E-09,3.26E-09,3.26E-09
1/4/2020,3.38E-09,3.38E-09,3.38E-09,3.38E-09,3.38E-09,3.38E-09
1/5/2020,3.43E-09,3.43E-09,3.43E-09,3.43E-09,3.43E-09,3.43E-09
1/6/2020,3.56E-09,3.56E-09,3.56E-09,3.56E-09,3.56E-09,3.56E-09
1/7/2020,3.02E-09,3.02E-09,3.02E-09,3.02E-09,3.02E-09,3.02E-09
1/8/2020,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09,3.15E-09
1/9/2020,2.81E-09,2.81E-09,2.81E-09,2.81E-09,2.81E-09,2.81E-09
1/10/2020,2.60E-09,2.60E-09,2.60E-09,2.60E-09,2.60E-09,2.60E-09
