Date,Value
15/03/2018,0.0002818
16/03/2018,0.0001691
17/03/2018,9.962E-05
18/03/2018,5.881E-05
19/03/2018,3.512E-05
20/03/2018,0.0002931
21/03/2018,3.019E-05
22/03/2018,9.187E-06
23/03/2018,5.101E-06
24/03/2018,3.059E-06
25/03/2018,1.86E-06
26/03/2018,1.14E-06
27/03/2018,0.07597
28/03/2018,0.05999
29/03/2018,0.05129
30/03/2018,0.01754
31/03/2018,0.009717
01/04/2018,0.005829
02/04/2018,0.003523
03/04/2018,0.002118
04/04/2018,0.001555
05/04/2018,0.0009218
06/04/2018,0.0005411
07/04/2018,0.0003276
08/04/2018,0.0001915
09/04/2018,0.0001111
10/04/2018,6.44E-05
11/04/2018,3.733E-05
12/04/2018,2.794E-05
13/04/2018,1.662E-05
14/04/2018,9.801E-06
15/04/2018,8.179E-06
16/04/2018,0.04311
17/04/2018,0.001692
18/04/2018,5.942E-05
19/04/2018,4.172E-06
20/04/2018,1.306E-06
21/04/2018,6.88E-07
22/04/2018,3.799E-07
23/04/2018,2.108E-07
24/04/2018,8.883E-07
25/04/2018,1.473E-06
26/04/2018,8.348E-07
27/04/2018,4.579E-07
28/04/2018,1.213E-06
29/04/2018,7.022E-07
30/04/2018,3.884E-07
01/05/2018,2.162E-07
02/05/2018,1.214E-07
03/05/2018,7.22E-07
04/05/2018,1.217E-06
05/05/2018,7.154E-07
06/05/2018,4.083E-07
07/05/2018,2.336E-07
08/05/2018,1.349E-07
09/05/2018,2.829E-09
10/05/2018,0.000289
11/05/2018,2.104E-05
12/05/2018,2.465E-06
13/05/2018,8.463E-07
14/05/2018,4.71E-07
15/05/2018,1.106E-06
16/05/2018,7.051E-07
17/05/2018,4.341E-07
18/05/2018,2.69E-07
19/05/2018,9.829E-07
20/05/2018,1.59E-06
21/05/2018,1.042E-06
22/05/2018,1.57E-06
23/05/2018,1.034E-06
24/05/2018,6.679E-07
25/05/2018,4.349E-07
26/05/2018,2.855E-07
27/05/2018,1.885E-07
28/05/2018,1.259E-07
29/05/2018,8.525E-08
30/05/2018,2.185E-09
31/05/2018,5.639E-11
01/06/2018,1.463E-12
02/06/2018,3.783E-14
03/06/2018,8.51E-07
04/06/2018,6.334E-07
05/06/2018,4.453E-07
06/06/2018,3.139E-07
07/06/2018,2.264E-07
08/06/2018,1.618E-07
09/06/2018,1.176E-07
10/06/2018,8.701E-08
11/06/2018,6.366E-08
12/06/2018,4.778E-08
13/06/2018,8.255E-07
14/06/2018,6.217E-07
15/06/2018,4.575E-07
16/06/2018,3.176E-07
17/06/2018,2.477E-07
18/06/2018,9.182E-07
19/06/2018,7.724E-07
20/06/2018,6.051E-07
21/06/2018,4.204E-07
22/06/2018,7.567E-07
23/06/2018,1.651E-06
24/06/2018,2.646E-06
25/06/2018,1.886E-06
26/06/2018,1.332E-06
27/06/2018,0.0007362
28/06/2018,0.000955
29/06/2018,6.782E-05
30/06/2018,5.911E-06
01/07/2018,1.368E-06
02/07/2018,8.711E-07
03/07/2018,5.91E-07
04/07/2018,3.727E-07
05/07/2018,8.347E-07
06/07/2018,7.146E-07
07/07/2018,5.96E-07
08/07/2018,5.023E-07
09/07/2018,4.246E-07
10/07/2018,3.374E-07
